id,age.16.25,age.26.39,age.40.64,age.65.,gender.female,gender.male,race.majority,race.minority,driving_experience.0.9y,driving_experience.10.19y,driving_experience.20.29y,driving_experience.30y.,education.high.school,education.none,education.university,income.middle.class,income.poverty,income.upper.class,income.working.class,credit_score,vehicle_ownership,vehicle_year.after.2015,vehicle_year.before.2015,married,children,postal_code,annual_mileage,vehicle_type.sedan,vehicle_type.sports.car,speeding_violations,duis,past_accidents,outcome
290940,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0.3849214075164204,1,0,1,0,0,10238,15000,0,1,0,0,0,1
786123,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0.4925134541454456,1,0,1,1,1,32765,9000,1,0,15,1,5,0
180465,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.5439298331208109,1,0,1,1,1,10238,15000,1,0,3,4,5,1
683202,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0.690032798448433,1,1,0,1,1,10238,12000,1,0,2,0,1,0
323674,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0.7248575794112876,0,0,1,1,0,10238,10000,1,0,3,1,0,0
569721,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.5197744766937168,1,0,1,1,1,10238,14000,1,0,0,0,1,0
873729,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.34801620522236626,1,0,1,0,0,10238,12000,0,1,0,0,0,1
13660,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.5356205406736686,1,1,0,1,0,10238,11000,1,0,2,0,1,0
39537,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.6687387298231333,1,0,1,0,0,10238,14000,1,0,0,0,0,1
268879,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.36967012931667326,0,0,1,0,1,10238,10000,1,0,1,0,1,0
848340,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.5150673406778202,0,0,1,1,1,10238,11000,1,0,0,0,1,0
12406,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0.49032932567817183,0,0,1,1,1,10238,10000,1,0,0,0,0,1
632803,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.3830777810872016,0,0,1,0,1,10238,12000,1,0,1,0,0,1
919799,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.6027077068618496,1,0,1,1,1,10238,10000,1,0,1,0,1,0
121455,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.6632924044625695,1,0,1,0,1,32765,10000,1,0,3,1,0,0
603341,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0.6090011662161717,1,0,1,0,1,10238,12000,1,0,2,0,4,0
734171,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.2777878812166057,0,0,1,0,0,32765,11000,1,0,0,0,0,1
981198,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.692222900606734,1,0,1,1,1,10238,9000,1,0,1,0,0,0
277842,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.4950792237982185,1,0,1,1,0,10238,10000,1,0,0,0,0,0
457341,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.6278383645640863,1,0,1,1,1,10238,8000,1,0,3,2,4,0
469040,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.6359165462662602,1,0,1,1,1,10238,10000,1,0,4,1,4,0
617979,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0.4336873299918934,1,0,1,0,0,10238,17000,1,0,2,0,1,0
670181,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0.5897454127129981,1,1,0,0,1,10238,10000,1,0,0,0,0,0
141211,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.7729605343796567,1,1,0,0,1,10238,15000,1,0,1,0,0,0
849845,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.31662916717044237,0,0,1,0,1,10238,11000,1,0,0,0,0,0
639413,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.39006445521997307,1,0,1,0,0,10238,17000,1,0,0,0,0,1
858383,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.48301825399451126,1,1,0,0,0,32765,12000,1,0,1,0,1,1
995884,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.7016145468675341,1,1,0,1,0,10238,11000,1,0,2,1,1,0
21860,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.5060331888087394,1,0,1,0,0,32765,12000,1,0,0,0,0,1
483174,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.4703392403032824,1,0,1,0,0,10238,14000,1,0,0,0,0,1
152145,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.5015125376667884,1,0,1,0,1,32765,11000,1,0,0,0,0,1
438501,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.372691744962122,0,0,1,0,0,32765,11000,1,0,0,0,0,1
424515,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0.8018615004155963,1,0,1,1,1,10238,10000,1,0,2,0,1,0
596744,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.7088384934720041,1,0,1,1,1,32765,10000,1,0,0,0,0,0
864,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.551920360178601,0,1,0,0,0,32765,11000,1,0,0,0,0,1
833902,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.3085767916023425,1,0,1,0,0,10238,12000,1,0,0,0,0,0
362014,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.8291058361106521,1,0,1,1,1,10238,12000,1,0,2,0,5,0
943754,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0.5168981769848114,0,0,1,0,0,32765,12000,1,0,0,0,0,1
153846,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0.6334497877889501,0,0,1,0,1,10238,11000,1,0,1,0,0,0
794286,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.36522484066297045,1,1,0,0,1,10238,14000,1,0,2,0,2,0
19568,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.641390471952687,1,1,0,0,1,10238,15000,1,0,0,0,2,0
568720,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.5197744766937168,1,0,1,1,1,10238,11000,1,0,0,0,0,0
846782,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.7152950345132193,1,1,0,0,0,10238,14000,0,1,1,0,1,0
41135,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.611363102891155,1,0,1,1,0,32765,8000,1,0,2,1,0,0
511639,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.657945578219911,1,0,1,1,1,32765,12000,1,0,2,0,0,0
478462,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.47050146470319787,1,0,1,0,1,10238,12000,1,0,0,0,0,0
799742,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.3085929252872226,1,0,1,1,0,10238,13000,1,0,1,0,1,0
424768,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0.5157545585921072,1,1,0,1,1,92101,9000,1,0,2,1,0,1
511532,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0.18217681414691766,1,0,1,0,1,10238,10000,1,0,1,0,1,0
821738,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0.3075003084296998,0,0,1,0,1,10238,11000,1,0,2,0,3,1
119272,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.5197744766937168,1,1,0,0,1,32765,9000,1,0,5,1,1,0
73396,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.2135197235391288,0,0,1,0,0,10238,15000,1,0,0,0,0,1
618829,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0.7810932878182811,1,0,1,1,1,92101,10000,1,0,0,0,0,1
821082,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0.7572090656810427,1,1,0,1,1,10238,10000,1,0,7,0,3,0
652414,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.2396647338388646,0,0,1,0,1,10238,12000,1,0,0,0,0,1
745710,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.36504563941961093,1,1,0,0,1,32765,12000,1,0,0,0,0,0
191254,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.6546840745230017,1,0,1,1,1,10238,10000,1,0,0,0,0,0
449821,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.5912369556052505,0,0,1,0,0,10238,17000,1,0,3,0,1,0
113642,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0.4863863200308402,1,0,1,0,0,32765,16000,1,0,1,0,0,1
169690,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.6195355778494998,0,0,1,1,1,10238,11000,1,0,0,0,0,1
560952,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.2950813176499928,1,0,1,1,1,10238,12000,1,0,0,0,0,0
996686,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0.5887858411741536,1,0,1,1,1,10238,9000,1,0,0,0,0,1
777822,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.705542506928718,0,0,1,1,1,10238,11000,1,0,0,0,1,0
261354,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.7123318266306031,1,0,1,1,1,10238,10000,1,0,0,0,0,0
160719,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.5309093198923381,1,0,1,1,0,10238,12000,1,0,0,0,2,0
599086,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0.7690343298736773,1,1,0,0,1,10238,16000,1,0,0,0,0,0
521571,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.3359906427419245,0,0,1,0,1,10238,14000,1,0,0,0,0,1
368643,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.4330516916575978,1,0,1,1,1,32765,8000,1,0,2,0,4,1
956893,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0.28445816972489363,1,1,0,0,0,10238,20000,1,0,0,0,0,1
100769,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.39253029172382303,0,0,1,0,0,10238,13000,1,0,0,0,0,0
294350,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0.661463625485911,1,0,1,0,1,10238,15000,1,0,5,0,0,1
267774,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0.6800441224287608,1,1,0,1,1,32765,8000,1,0,9,1,2,0
54272,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.6983183433542187,1,1,0,0,1,10238,13000,1,0,0,0,0,0
993899,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.5197744766937168,0,0,1,0,1,92101,14000,1,0,0,0,2,1
870832,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.6665089380633623,1,1,0,1,1,32765,10000,1,0,0,0,0,0
267864,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.5197744766937168,0,0,1,0,0,32765,12000,1,0,1,0,0,1
779758,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.5197744766937168,1,0,1,1,1,10238,12000,1,0,0,0,0,0
881078,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.44741474070090353,1,1,0,0,0,10238,12000,1,0,2,0,0,0
999797,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.5623342171187891,1,1,0,1,1,32765,8000,0,1,13,3,1,0
908652,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0.37430174589630183,0,0,1,0,0,10238,13000,1,0,0,0,0,1
203295,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0.4839986909507619,1,0,1,0,0,32765,12000,1,0,0,0,0,1
259369,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.5036032035081395,0,0,1,1,0,10238,14000,1,0,0,0,0,1
92488,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0.4480899478109011,1,0,1,1,1,10238,12000,1,0,4,1,5,0
687151,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0.2979534608895072,1,0,1,0,0,10238,13000,1,0,0,0,0,1
727175,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.6413159870038965,1,0,1,1,1,10238,11000,1,0,0,0,0,0
336753,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.3246133380241646,0,0,1,1,1,10238,12000,1,0,5,1,5,0
733833,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0.6001107172337927,1,0,1,1,1,92101,13000,1,0,0,0,0,1
403864,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.4947665720817416,1,0,1,0,1,32765,11000,1,0,5,1,1,0
795142,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0.6178456867280474,1,0,1,1,1,10238,10000,1,0,4,2,4,0
526718,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.6216686494862924,1,1,0,1,0,32765,12000,1,0,3,0,0,0
70559,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0.2956420094527457,0,0,1,0,1,10238,10000,1,0,1,0,2,1
973470,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.4591140307908786,1,0,1,0,1,32765,11000,1,0,0,0,0,1
645135,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.508658069638183,1,1,0,1,1,10238,11000,1,0,0,0,2,0
260648,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.5909550948666171,0,0,1,0,1,10238,13000,1,0,2,0,0,0
699793,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.24981937135467203,0,0,1,0,1,10238,11000,1,0,0,0,0,1
329085,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0.6409169566039402,1,1,0,1,1,10238,14000,1,0,5,2,2,0
382648,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.564569853919658,1,0,1,0,0,10238,12000,1,0,1,1,0,1
79370,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.32117766841364126,1,0,1,0,1,10238,14000,1,0,2,0,1,0
702804,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.7538879400606795,1,0,1,0,0,10238,11000,1,0,2,0,7,0
500939,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.5325326494594271,1,1,0,0,1,32765,12000,1,0,3,1,2,0
753424,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.34129876585898633,0,0,1,0,0,10238,9000,1,0,3,0,1,0
775728,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.4410557929775733,1,0,1,0,0,10238,13000,1,0,0,0,3,0
816240,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.7480935751577207,1,1,0,1,1,10238,10000,1,0,1,1,4,0
472577,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.4325211602591463,0,0,1,0,0,10238,16000,1,0,1,0,0,0
144471,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0.5197744766937168,1,0,1,0,0,10238,16000,1,0,0,0,2,0
930707,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.5623074997948843,1,1,0,1,1,10238,10000,1,0,2,0,5,0
441806,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.650685560499556,1,0,1,1,1,10238,11000,1,0,2,2,1,0
643618,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.5963002156586964,0,1,0,1,1,10238,14000,1,0,0,0,0,0
310616,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.4281972418472251,1,0,1,1,1,10238,10000,1,0,0,0,0,0
532904,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.6355113874993994,1,0,1,0,0,10238,15000,1,0,0,0,3,0
885657,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0.6014436132013897,0,0,1,1,1,10238,9000,0,1,0,0,0,1
366048,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.5197744766937168,1,0,1,0,1,10238,11000,1,0,0,0,0,0
948789,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.5197744766937168,1,0,1,1,1,32765,12000,1,0,0,0,0,1
846727,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.47554804025090275,0,0,1,0,1,92101,11000,1,0,1,0,0,1
37612,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.5197744766937168,1,1,0,1,1,32765,13000,1,0,0,0,0,1
169712,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.5719661287198615,1,0,1,1,0,10238,11000,1,0,0,0,0,0
291065,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.5742093933154073,0,0,1,0,1,92101,12000,1,0,3,0,1,1
768114,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.7265381173017691,1,0,1,0,0,32765,15000,1,0,0,0,1,0
146433,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.5129950253815722,1,1,0,0,0,10238,18000,1,0,0,0,0,1
392915,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.5197744766937168,1,1,0,1,1,10238,9000,1,0,4,1,6,0
285723,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.4544999269451459,1,0,1,0,0,10238,14000,1,0,0,0,0,1
479156,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.6388898835152149,1,0,1,1,1,32765,9000,1,0,4,1,3,0
626675,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0.7670523084784832,1,1,0,1,1,10238,9000,1,0,7,1,6,0
618204,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.5568604292216973,0,0,1,1,1,32765,7000,1,0,4,1,0,0
968669,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.47415848503457986,1,1,0,1,1,32765,9000,1,0,4,1,2,0
230073,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0.4719225742349442,1,0,1,1,1,10238,12000,1,0,0,0,0,0
719837,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.1841360504147884,1,0,1,0,1,32765,13000,1,0,2,0,1,0
848067,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0.755694882171845,0,0,1,1,0,10238,12000,1,0,1,0,0,1
883062,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.6044278142368817,1,1,0,1,1,32765,9000,1,0,8,0,0,0
916342,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0.5694677123806655,0,0,1,1,1,10238,12000,1,0,1,0,3,0
314119,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.4903893949805628,1,1,0,1,1,92101,12000,1,0,2,0,0,0
788907,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.6267032089826002,1,0,1,1,1,10238,12000,1,0,3,0,2,0
881409,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0.3889617804174071,1,0,1,0,1,10238,16000,1,0,6,1,1,0
845873,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.7162906987173482,1,1,0,0,1,10238,10000,1,0,1,0,0,0
378747,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.5400817846891091,1,0,1,1,0,10238,11000,1,0,0,0,0,1
598844,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0.5290102491533274,1,1,0,0,1,10238,12000,1,0,0,0,0,0
700611,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.39961147126407676,1,0,1,1,1,10238,13000,1,0,0,0,0,0
458811,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0.2920291768408633,1,1,0,0,0,10238,12000,1,0,0,0,0,0
563336,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.6664271389580695,1,1,0,1,1,10238,12000,1,0,1,0,4,0
503901,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.39880342754754083,0,0,1,0,0,10238,16000,1,0,0,0,0,1
936820,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.335531259053008,1,0,1,0,1,32765,12000,1,0,1,0,0,1
592029,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.635842069671626,1,1,0,0,0,10238,17000,1,0,0,0,0,0
110130,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.6653163696781264,1,0,1,0,1,10238,12000,1,0,0,0,0,1
352554,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0.5197744766937168,1,1,0,0,0,10238,12000,1,0,1,0,1,0
252201,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.5197744766937168,1,1,0,0,1,10238,16000,1,0,0,0,1,0
698178,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0.5197744766937168,0,0,1,0,0,10238,15000,1,0,0,0,0,1
314104,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.4579176355817755,1,0,1,1,1,32765,7000,1,0,0,0,0,0
297659,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.6396441842579749,1,0,1,0,1,32765,9000,1,0,2,0,1,1
574071,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0.5889232722876359,1,0,1,1,1,10238,12000,1,0,0,0,0,0
878505,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0.6924908777075202,0,0,1,1,1,10238,13000,1,0,1,0,2,0
133123,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.5136865394302156,0,1,0,1,1,10238,8000,1,0,0,0,0,0
277626,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0.34178652289651984,0,0,1,0,1,10238,15000,1,0,0,0,2,1
698612,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.484824936792669,1,0,1,1,1,10238,9000,1,0,1,0,4,0
55603,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0.46093687116170523,1,0,1,0,1,10238,15000,1,0,1,1,2,0
836974,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.5197744766937168,1,1,0,1,1,10238,13000,1,0,1,0,1,0
426769,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.67624380851226,1,0,1,1,1,10238,14000,1,0,2,0,2,0
975961,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.6077934134533565,1,0,1,1,1,32765,9000,0,1,10,0,3,0
125369,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.5424215812831606,1,0,1,1,1,10238,14000,1,0,1,0,0,0
932228,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.3953726273763623,0,0,1,0,1,10238,17000,1,0,0,0,0,1
26331,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.627591403829039,1,1,0,1,1,32765,11000,1,0,4,0,0,0
694890,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0.3985103103193083,0,1,0,0,1,32765,12000,1,0,3,0,1,1
757438,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.42349305198134896,0,0,1,1,1,32765,7000,1,0,0,0,0,1
171542,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0.43237883997715126,1,0,1,1,1,10238,11000,1,0,0,0,0,0
459055,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.6619557844131287,1,0,1,1,1,10238,13000,0,1,2,0,2,0
554562,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.5979901164730839,1,1,0,1,1,10238,11000,1,0,0,0,0,0
908381,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0.512035373276466,0,0,1,1,1,32765,8000,1,0,10,3,3,0
875240,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0.693889677208772,1,0,1,0,1,32765,12000,1,0,3,0,1,0
893506,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.5708726510844677,1,1,0,0,1,10238,13000,1,0,3,1,1,0
810917,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0.4177745241767693,1,0,1,0,0,32765,13000,1,0,0,0,0,1
799734,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.3814622159071461,1,0,1,0,0,10238,12000,1,0,0,0,0,1
442801,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.2808526372702477,0,0,1,0,0,32765,13000,1,0,0,0,0,1
327937,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.7186642350043779,1,0,1,1,1,10238,11000,1,0,4,1,2,1
172991,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.30640474049066063,1,0,1,0,0,32765,8000,1,0,0,0,0,1
792693,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.5352782555932741,1,0,1,0,1,92101,9000,1,0,0,0,0,1
158804,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.6318609037493902,0,0,1,1,1,10238,13000,1,0,2,0,4,0
367640,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.5018990921106876,1,0,1,1,1,10238,14000,1,0,1,0,2,0
